"Year","Rep","Blk","Treatment","Name","x","y","salinity_0_6","salinity_6_24","salt_avg","oil_perc"
"2017","3s","7s","Saline","SAM057",157.5,255,9.24,9.46,9.35,39.12455745
"2017","3c","7c","Control","SAM079",162.5,80,1.29,2.81,2.05,30.57494647
"2017","3s","7s","Saline","SAM273",162.5,255,9.48,9.53,9.5,24.74445516
"2017","3c","7c","Control","SAM022",167.5,80,1.34,2.86,2.1,42.24213803
"2017","3s","7s","Saline","SAM023",167.5,255,9.67,9.53,9.6,31.33033419
"2017","3c","7c","Control","SAM157",172.5,80,1.4,2.89,2.14,29.96464917
"2017","3s","7s","Saline","SAM046",172.5,255,9.82,9.48,9.65,22.38456605
"2017","3s","7s","Saline","SAM018",177.5,255,9.93,9.39,9.66,39.60694013
"2017","3c","7c","Control","SAM276",182.5,80,1.5,2.92,2.21,41.81262073
"2017","3s","7s","Saline","SAM035",182.5,255,10.02,9.29,9.65,34.69484072
"2017","3c","8c","Control","SAM156",187.5,10,0.71,0.27,0.49,28.40029921
"2017","3s","8s","Saline","SAM075",187.5,185,5.83,7.86,6.85,25.12568189
"2017","3c","8c","Control","SAM187",187.5,45,1.01,1.47,1.24,27.42976178
"2017","3s","8s","Saline","SAM225",187.5,220,8.48,8.96,8.72,34.39674553
"2017","3c","8c","Control","SAM074",192.5,45,0.99,1.51,1.25,31.15976079
"2017","3c","8c","Control","SAM271",197.5,45,0.98,1.57,1.27,34.65760753
"2017","3s","8s","Saline","SAM115",197.5,220,8.81,9.02,8.91,34.92180019
"2017","3c","8c","Control","SAM127",202.5,45,0.98,1.64,1.31,21.68431184
"2017","3s","8s","Saline","SAM219",202.5,220,8.94,9.03,8.98,29.37754011
"2017","3c","8c","Control","SAM193",212.5,45,1.02,1.85,1.44,38.08544812
"2017","3s","8s","Saline","SAM123",212.5,220,9.02,8.96,8.99,31.92118227
"2017","3c","8c","Control","SAM177",217.5,45,1.06,2,1.53,24.46227929
"2017","3s","8s","Saline","SAM053",217.5,220,8.98,8.89,8.94,39.65711852
"2017","3c","8c","Control","SAM002",222.5,45,1.11,2.16,1.64,28.97847735
"2017","3s","8s","Saline","SAM135",222.5,220,8.9,8.8,8.85,37.7590078
"2017","3c","8c","Control","SAM054",192.5,10,0.7,0.33,0.52,42.55230126
"2017","3s","8s","Saline","SAM177",192.5,185,5.94,7.89,6.92,25.06646655
"2017","3c","8c","Control","SAM077",197.5,10,0.69,0.4,0.54,31.4124476
"2017","3s","8s","Saline","SAM031",197.5,185,6.01,7.9,6.96,35.1674179
"2017","3c","8c","Control","SAM205",202.5,10,0.7,0.5,0.6,37.4073285
"2017","3s","8s","Saline","SAM010",202.5,185,6.06,7.89,6.97,33.32083155
"2017","3c","8c","Control","SAM217",207.5,10,0.72,0.62,0.67,36.20423892
"2017","3s","8s","Saline","SAM063",207.5,185,6.06,7.84,6.95,31.26082772
"2017","3c","8c","Control","SAM222",212.5,10,0.76,0.78,0.77,31.16087654
"2017","3s","8s","Saline","SAM051",212.5,185,6.01,7.74,6.88,34.77711102
"2017","3c","8c","Control","SAM215",217.5,10,0.82,0.96,0.89,36.92678227
"2017","3s","8s","Saline","SAM062",217.5,185,5.92,7.62,6.77,32.51606684
"2017","3c","8c","Control","SAM057",222.5,10,0.88,1.15,1.01,43.62116992
"2017","3s","8s","Saline","SAM099",222.5,185,5.8,7.47,6.64,33.33047578
"2017","3c","8c","Control","SAM209",227.5,10,0.96,1.35,1.16,32.1366606
"2017","3s","8s","Saline","SAM020",227.5,185,5.67,7.31,6.49,35.91318328
"2017","3c","9c","Control","SAM214",187.5,80,1.55,2.93,2.24,37.41735316
"2017","3s","9s","Saline","SAM086",187.5,255,10.1,9.17,9.63,29.26132106
"2017","3c","9c","Control","SAM021",187.5,115,2.26,4.34,3.3,36.4760681
"2017","3s","9s","Saline","SAM109",187.5,290,11.25,9.64,10.45,31.39758521
"2017","3c","9c","Control","SAM052",192.5,115,2.3,4.3,3.3,31.3700085
"2017","3c","9c","Control","SAM110",197.5,115,2.33,4.27,3.3,26.08234159
"2017","3s","9s","Saline","SAM199",197.5,290,11.39,9.44,10.41,35.72313608
"2017","3c","9c","Control","SAM230",202.5,115,2.32,4.22,3.27,32.31388114
"2017","3c","9c","Control","SAM196",207.5,115,2.28,4.18,3.23,27.67149758
"2017","3s","9s","Saline","SAM013",207.5,290,11.66,9.39,10.53,39.17647059
"2017","3c","9c","Control","SAM005",212.5,115,2.21,4.13,3.17,33.75359387
"2017","3c","9c","Control","SAM265",217.5,115,2.1,4.09,3.09,34.90051348
"2017","3c","9c","Control","SAM017",222.5,115,1.97,4.04,3,34.40523437
"2017","3c","9c","Control","SAM169",192.5,80,1.58,2.93,2.26,36.12526767
"2017","3s","9s","Saline","SAM052",192.5,255,10.18,9.06,9.62,30.86559881
"2017","3c","9c","Control","SAM287",197.5,80,1.6,2.94,2.27,36.08504241
"2017","3s","9s","Saline","SAM148",197.5,255,10.27,8.97,9.62,28.61751152
"2017","3c","9c","Control","SAM158",202.5,80,1.61,2.94,2.28,32.87794433
"2017","3s","9s","Saline","SAM047",202.5,255,10.38,8.91,9.64,32.47164562
"2017","3c","9c","Control","SAM238",207.5,80,1.59,2.95,2.27,34.21503534
"2017","3s","9s","Saline","SAM268",207.5,255,10.52,8.91,9.71,19.81519068
"2017","3c","9c","Control","SAM221",212.5,80,1.54,2.96,2.25,27.78039132
"2017","3s","9s","Saline","SAM007",217.5,255,10.88,9.08,9.98,39.23671498
"2017","3c","9c","Control","SAM035",222.5,80,1.39,2.97,2.18,37.81950853
"2017","3s","9s","Saline","SAM201",222.5,255,11.1,9.23,10.16,20.46200021
"2017","3c","9c","Control","SAM014",227.5,80,1.3,2.96,2.13,39.30501931
"2017","3s","9s","Saline","SAM159",227.5,255,11.33,9.4,10.37,28.87865481
